orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
1505,i am not welcome at ucd a site which takes pride in ignorance over arguments,i am not welcome at ucd a site which takes pride in ignorance over arguments,0,Attack,A,0,,,
1053,there was much that darwin did not know at that time that we now know and his original theory has since been supplanted by more modern versions of his theory,yet it demonstrated a radical   change   over the comparatively short span of twenty years,1,Support,A,0,,,
409,Support for UKIP simply indicates that people have noticed that the major parties do not represent their interests.,"Our previous best-ever by-election result, a fortnight ago, was 14.3% and this one is comfortably over 20%, so, whichever way you look at it, UKIP is on the rise.",1,Support,A,0,,,
1675,the earth is not billions of years old because that would mean your ancient holy book and everything you believe in would be wrongim sorry but this took serious cahones to write as a defense of your beliefs,all aig is showing is that the author of one part of the bible took the author of another part of the bible literally not that either one knew what they were talking about,1,Support,A,1,,,
40,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,"He told the BBC that UKIP, which wants Britain to leave the EU, was making its cause more mainstream among Labour and Tory MPs via its campaigning.",1,Support,A,0,,,
143,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"And last autumn, MEP Godfrey Bloom embarrassed the party when he used the phrase bongo bongo land and joked that some female activists were sluts.",1,Support,A,1,,,
1851,intelligent design doesnt refute evolution,evolution may not have been perfect when it was first thought up but it was still pretty damn good,1,Support,A,0,,,
2388,i recommend to perform a filling process simulation with moldex soft,yes indeed the filling simulation showed a certain degradation at the hinge area but at an acceptable level,1,Support,A,0,,,
2036, i think youll find there is, anyone who thinks there is no evidence for evolution is either blind stupid or both,1,Support,A,0,,,
2257,maybe it is a bit too industrialised,but there are very nice beaches nearby,0,Attack,A,1,,,
1575,and what of those who having studied the bible and the physical world determine that the bible has no basis in fact,some people see it as a day to the lord is a  years,0,Attack,A,0,,,
221,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"It is doing the country serious damage because there are large numbers of potential investors in the UK who would bring employment here, who are being warned off because of the uncertainty all of this is creating.",0,Attack,A,1,,,
922,you said id has failed to contribute in any meaningful mannerwrong  newton pascal einstein and many others put stock in the id theory,i understand why id proponents would like to embrace newton and others as relevant to id,0,Attack,A,0,,,
2329,exercising is a matter of commitment and determination even though ten minutes a day are definitely good for you you would need a lot more to get fit,you will not get fit but of course that helps you keep in shape is it true that you burn  calories every ten minutes of fast walking,1,Support,A,1,,,
2423,European Parliament elections should involve only one voting district all of Europe and not separate country seats,One person one vote that will count in exactly the same way as everyone elses,1,Support,A,0,,,
1075,the di agrees that methodological naturalism simply requires that in trying to explain any particular observation or experimental result an investigator may not resort to miracles,when i grew up science was a useful tool for discovering things about the world around us,0,Attack,A,0,,,
2214,they did way back when the us did too,and way back when they were legally able to defend themselves to,1,Support,A,0,,,
2632,this film is the poster child for hollywood greed at work its a depressing plot devoid of compassionate characters i mean they kill a child in this movie who finds that entertaining,you are right this movie sucks i dont understand why is it liked so much someone here says its supposed to be thought provoking and not entertaining,1,Support,A,0,,,
852,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,A,1,,,
1010,i find much more animosity spouted by the atheist,just as advances in genetic and protein research and mathematics are enabling us to understand and explain how evolution works a growing number of our society are rejecting science in favor of myth and fake science,1,Support,A,0,,,
2395,We should ban religious symbols in public buildings,Many symbols are seen as a symbol of oppression on women,1,Support,A,1,,,
2024, there is eye witness reproducable evidence for micro evolution or change within a species which is irrefutable, i dont believe in evolution or anything contemporary beyond the dictionary definition of it,1,Support,A,1,,,
54,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.",The Lib Dems are no longer the voice of opposition in British politics - UKIP are.,0,Attack,A,0,,,
956,all too often the terms of this debate dont get defined,  rob crowther claims according to the theory of intelligent design certain features of the universe and of living things are best explained by an intelligent cause not an undirected process such as natural selection,0,Attack,A,0,,,
597,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"He proposes a pact, in which the Conservatives would promise a referendum after 2015 and in return UKIP would not stand against Tory candidates.",1,Support,A,1,,,
890, allowing creationism in schools would violate the separation of church and state a separation of church and state necessitates that public schools not be a forum for upholding the validity or truth of certain faiths,evolution has no implications for morality it describes what has happened making no judgement about whether what has happened is good nonreligious ethicists are perfectly capable of making moral judgements and they regularly do so,1,Support,A,0,,,
1275,first off the human eye did not pop into existence by chance it is the result of billions of years worth of   evolution  ,the whole point of bringing up the eye example is to demonstrate that id is an actual theory and not a simple example in which someone proclaims that something is too complex based on their own judgements,0,Attack,A,0,,,
1900, theres no rational reason to accept creationism its simply empty claims with no evidence it has no predictive powers it cannot explain what we see in nature and it introduces a level of complexity with no explanation requiring mindless faith, the prospect of creationism is pretty absurd,1,Support,A,0,,,
1626,andrew holt heres my take on your question,i apologise for the personal slant to the first part of my first question it was meant to be rhetorical,0,Attack,A,0,,,
358,"UKIP are a two trick pony, Europe and immigration that's it.","UKIP's views are very different compared to the three main parties, and not just on immigration and the EU!",0,Attack,A,1,,,
433,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Dimitrov said UKIP leader Nigel Farage was usually very feeble in presenting solid arguments, suggesting he preferred to engage in propaganda which deviates markedly from the essence of the debate.",1,Support,A,1,,,
1958, did you really just say that no scientist can support evolution  the theory of evolution came about from scientific discovery so your statement makes hardly any sense, evolution is the real deal,1,Support,A,0,,,
617,UKIP and the Greens are the only parties to date that haven't screwed us all over.,UKIP say it proves their message is cutting through regularly.,1,Support,A,0,,,
1169,riiiight,intelligent design works off positive predictions about where experience tells us that   intelligent design   is the cause at work,0,Attack,A,0,,,
86,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","However, Mr Aker said messages on the EU and immigration were getting through to disillusioned voters.",0,Attack,A,1,,,
1354,forrest who has written a history of id was an expert witness in the dover case and her piece recounts the various personal attacks and snide comments she had to endure during the trial,he was a judge,1,Support,A,0,,,
886, evolution is an observable fact  while creationists often attempt to describe evolution as merely a theory this is not exactly the case,teaching creationisms truth is necessary in upholding the truth of the bible,0,Attack,A,1,,,
50,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.",But immigration has also been an issue and UKIP sees the EU question being at the heart of it.,0,Attack,A,0,,,
1273,i guess i must be old fashioned  but i do believe in real science,intelligent design has been misrepresented as some kackamamy religiously motivated scheme by those who are afraid to challenge what they believe in,1,Support,A,1,,,
2137,catholics have a different belief the goal is to always save both mother and child if the fetus dies during the attempt to save both then that is what happens for instance with an ectopic pregnancy the goal is not to kill he fetus the goal is to save both mother and fetus,you told me in an earlier post that the mother should die even if they predict the fetus will kill the mother your bible states otherwise,0,Attack,A,1,,,
302,Hopefully we will see our first UKIP MP before the general elections next year.,UKIP has won 42 seats so far and is averaging 26 per cent of the vote in the wards where it is standing.,1,Support,A,0,,,
1804,it doesnt need to be proven as there is no underlying math in physics there is,ive studied a lot of biology and to me evolution has indeed been proved,1,Support,A,1,,,
161,"UKIP are just trying to stir up fear, using peoples fears and prejudice to gain votes so that they can get their snouts into the trough.","We can only stir it up because it is already there, red hot and seething against us.",0,Attack,A,1,,,
1562,carbon  is not the only method of dating used to determine the age of the universe,to the  currently   voting   yes that raises six immediate questions i assume this means the sun was created first how many days did that take to even have a day how long did creating the rest of the universe take or if it took six whole days to create the earth would the creator have had time to create all the rest i mean some of these galaxies are awfully huge and with a lot of intricatekly moving interstellar dust and radiation that had to be started off precesly right to fool modern astronomers why did the creator go to all this trouble to conceal the evidence behind a massive coverup of radiological datings cosmic radiation and well essentially the entire findings of geology and astronomy as supported by chemistry and physics why create all the kinds of   animals   during these days and then conceal this astounding fact behind what to evolutionary biologists and paleontologists seem an amazingly consistent set of interlocking facts from genetics behaviour morphology biogeography extinctions speciations fossils records epidemiology and immunology that fits with life evolving according to rather well understood processes why were so much of this omitted from the bible i mean a few hints about geology to predict earthquakes or the germ theory of disease would have been rather handy to thwart the devils work and a description of relativity would have been impressive,1,Support,A,1,,,
1823,no but i do call into question the nature of your uncertainty,if what you say is true then nothing at all is scientific fact,0,Attack,A,1,,,
7,"I would say it's the anti-ukip brigade who have no substance to their argument (or facts), they simply shout ""racist"" with nothing to substantiate this slur, or become crude and insulting.","Mr Cameron once described UKIP as a party of fruitcakes, loonies and closet racists.",0,Attack,A,0,,,
1571,yes im fully aware what a solar eclipse is,actually im not simply looking backwards,0,Attack,A,0,,,
2607,after sitting through this movie i could not fathom why it is rated so high after the clone plot is revealed the movie lacks the grip and mystery altogether,i thought the rating was too high also i nearly fell asleep halfway through,1,Support,A,0,,,
578,Labour won't have anything to do with UKIP as they are more right-wing than the Tories. ,He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,A,0,,,
935,highlanderthe exact same is true when modern science reveals an ic structure such as the flagellar motor  assembly,highlanderi am sure that highlander is familiar with the  foundational works of behe and dembskiboth rely on the absence of science being  able to explain a particular feature to infer design,1,Support,A,1,,,
89,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"On many issues, UKIP presents the sort of policies that Conservative voters believe in and David Cameron's Conservative party sadly does not.",1,Support,A,0,,,
287,"For many UKIP voters, it does not particularly matter what the party's policies are, but that UKIP is not Labour or Conservative.",UKIP made gains in local elections as the Tories lost control of 10 councils.,1,Support,A,0,,,
1009,and i was just the reverse,i find much more animosity spouted by the atheist,0,Attack,A,0,,,
1765,the study of science is intriguing but it shouldnt get in the way of ruling out the creator,in a literal translation genesis  and  state that god created the heavens and the earth in six days,1,Support,A,1,,,
642,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","UKIP, which has called for withdrawal from the European Union and greater restrictions on immigration, has seen improved poll ratings this year.",0,Attack,A,1,,,
1895,aithiesm constitutes that nothing created the universe, god does exist he created evolution,0,Attack,A,1,,,
550,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!",Amjad Bashir was responding to comments on Wednesday's Daily Politics from ex-deputy PM Lord Heseltine that UKIP was a racist party.,0,Attack,A,1,,,
2511,I believe that opinion polls harm the democratic process,Opinion Polls should not be published 2 weeks in advance of an election,1,Support,A,0,,,
737,"The ratio of nutters in UKIP is far higher than in other parties, especially so since they seem determined to take all the Tories' fruitcakes off them.","Of course it is racist, the language, the rhetoric, the membership, who doubts it?",1,Support,A,0,,,
2339,lucca is lovely and off the tuscan beaten track,pretty walled town close to the better known florence and pisa a great basis for visiting tuscany,1,Support,A,0,,,
414,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","Responding to the success of UKIP, Prime Minister David Cameron said It's no good insulting a political party that people have chosen to vote for.",0,Attack,A,0,,,
944,joewe look at the options,joe i do,0,Attack,A,0,,,
2357,electric vehicles,low co emissions ,1,Support,A,0,,,
364,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","He claimed UKIP could top the polls in the 2014 European elections if it could could take 27% of the vote, and recalled it has risen from third to second in last euro elections.",1,Support,A,1,,,
1376,just what if there is a creator  isnt science after truth  has science proven that there is no creator why is recognizing the possibility that there was intelligence behind the emergence of life a nonscientific idea  basically what you are saying is that if there was a creator or intelligence behind the emergence of life science will never be able to come up with the right answer rightso your whole premise for id being nonscientific is the unproven worldview of naturalismyou start off right from the get go with the assumption that there is no creator or any intelligence involved in the emergence of life and go and try and prove your idea with science,they simply want to show that there is good scientific evidence for considering the role of intelligence in the emergence of life,0,Attack,A,0,,,
2365,the nexus  has everything fast processor big screen and the latest version of android,and it is cheaper than most other smartphones as well,1,Support,A,0,,,
2516,I believe that opinion polls harm the democratic process,Opinion polls provide useful information to politicians,0,Attack,A,1,,,
1038,i appreciate your contributions as they provide an independent view into why so many have come to accept the scientific vacuity of id,i am curious about one thing  luskin statesid investigations thus begin with observations about how intelligent agents operate and then proceed to convert those observations into positive predictions of what scientists should find in nature if intelligent design was involved in the origin of a given natural object,1,Support,A,1,,,
847,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,A,1,,,
1698,therefore i dont have time to explore any other world viewsin other words religion is easy and science is hard,scientific evidence do you need i mean weve got writing from before  years ago evidence of mankinds making things over  years old,1,Support,A,1,,,
1705,agreed  percent  this is my frustration with people who want to find every possible motive to discredit creationism they seem to want everyone to accept their viewpoints without question while they seemingly want to question and discredit anyone who does not see from their points of view,god created the universe therefore god created   science  ,0,Attack,A,1,,,
871,"If UKIP took all their anti-establishment guff and turned it on the banks and financial institutions then they would have more legitimacy, but instead they turn on Polish and Roma fruit pickers who do unskilled work for minimum wage.","Speaking on Wednesday, the deputy prime minister said he was very surprised to see vans driving aimlessly around north London telling illegal immigrants to go home, and that they were not a very clever way of tackling the issue.",1,Support,A,0,,,
853,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,A,0,,,
2133,do you understand something like sociobiology counts as good science if it consists of a body of work produced by people applying scientific methods rigorously,and if id consists of a body of work that you and an established special interest do not like then its not good science,0,Attack,A,1,,,
2537,We should allow voting at 16 in European Parliament elections,There should not be different voting ages for different elections,0,Attack,A,1,,,
2094,in the latter case that is because more fornicators are shacking up rather than getting married which is why there is fewer divorces if a state allows gay marriages their spirituality is in the toilet,good the less moronic spirituality in each state the better lets move out of the dark ages as fast as we can,0,Attack,A,0,,,
2462,All nations have a right to nuclear weapons,The threat of a state developing nuclear weapons could instigate preemptive strikes from its neighbours and rivals to prevent the acquisition of such weapons,0,Attack,A,1,,,
1926, i do not believe that we evolved from monkeys or any other animal i believe that god created us in his own image, it is very wrong we didnt evolve from apes,1,Support,A,1,,,
297,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"Earlier this week, former Conservative peer Lord Stevens joined the party, becoming UKIP's third peer, sitting alongside former party leader Lord Pearson of Rannoch and Lord Willoughby de Broke in Parliament.",1,Support,A,0,,,
155,"I would say it's the anti-ukip brigade who have no substance to their argument (or facts), they simply shout ""racist"" with nothing to substantiate this slur, or become crude and insulting.","Former deputy leader David Campbell Bannerman defected to the Tories soon after, expressing concerns about UKIP's direction, drifting further to the right.",0,Attack,A,0,,,
1516,whats a darwinist can someone who says that the other side is mishandling terms really afford to label someone as darwinist i neither worship darwin nor accept his writings as absolute truth,luskin quotesmay not the principle of uniformity then be used in a broader frame of consideration to suggest that dna had an intelligent cause at the beginningthis would seem to be the usual trick of origins science  an attempt to claim that abiogenesis is impossible,1,Support,A,1,,,
562,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,1,Support,A,0,,,
2073,with all the debt obama has generated for our nation he deserves to be filibustered into the ground ,which planet in your parallel uni haverse did this happen on you should stick to topics on which you know something,0,Attack,A,1,,,
251,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,"Mr Wheeler previously made a donation to UKIP - which wants the UK to leave the European Union - in the run-up to the 2009 European elections, saying that they are driving needed change.",1,Support,A,1,,,
1378,unfortunately for them they have failed,why should i waste more than  seconds attempting to communicate with an ignoramusthere is a wonderful world wide web out there with a lot of substance,0,Attack,A,0,,,
1943, i feel the need to distinguish between microevolution and macroevolution, yes i believe the theory of evolution is wrong as there are no scientific facts about that,1,Support,A,1,,,
340,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","Labour and the Conservatives were panicking, Mr Aker said, as they had not dealt with mass immigration and mass unemployment, whereas UKIP was offering a sensible solution.",0,Attack,A,0,,,
1432,casey relies on the fallacy that undermining evolution somehow provides merit to id,luskin saysin the title of its first opening statement the ncse charges that id should be rejected because it is a religiously motivated attack on science,1,Support,A,0,,,
1528,so luskin is accusing ncse of being both antireligion and proreligion,after all he is just trying to compete with your legacy nick,1,Support,A,0,,,
1768,genesis  and  say and there was evening and there was morning a sixth day,i can see how it would be interpreted as a contradiction,0,Attack,A,1,,,
1204,we must be prepared to take account  of the fact that our location in the universe is necessarily privileged to the extent of being compatible with our existence as observersand even that formulation has been taken apart by rudolf haller in his book nonexistence and predicationunderstanding is the first step towards formulating a workable hypothesis and popularization thereof,science of course has tested the principle even though for a long time it stood as an assumption,1,Support,A,0,,,
1762,quite so well as christians themselves,the christian faith is a mockery to humankind,1,Support,A,1,,,
1284,while it is true that   science   and   religion   have little to do with one another that has never stopped teachers from pointing out that science refutes religion,how are science teachers pointing out that science refutes   religion    it is true that science does refute certain religious teachings but that is incidental to the science itself,0,Attack,A,1,,,
379,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,"Ms Dorries said many executives had huge empathy with UKIP, whose poll ratings have risen recently.",0,Attack,A,1,,,
813,"Europe is no longer fit for purpose and we'd do better to be out than in, plus save a whole load of cash.",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,A,1,,,
511,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.",The group suggest that within five years UKIP will have more members than the Tories at the current rate of attrition.,0,Attack,A,0,,,
2027, i didnt see it so it cant be true, i have repeatedly asked for proof on this site and have yet to be supplied with any real proof,1,Support,A,1,,,
553,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,"Foreign Secretary William Hague has meanwhile ruled out an electoral pact with UKIP, after a BBC poll suggested nearly 25% of Conservative councillors were in favour of such a deal.",1,Support,A,0,,,
87,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"Alongside that central desire to get out of the European Union, the party is now pushing a broader range of ideas, from being anti-gay marriage to pro-grammar school.",0,Attack,A,1,,,
1091,it also means that scientists who hold legitimate scientific views deserve to be heard even if their views differ from the consensus,i assert that they have been heard and their arguments have been refuted and thus they are legitimately ignored until they come up with some actual scientific evidence and arguments,0,Attack,A,1,,,
587,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",Nigel Farage is on remarkably good form.,1,Support,A,0,,,
1202,   httpwww,the wmap data does not indicate we are at the center of the universe nor does the goldilock enigma really predict such,1,Support,A,0,,,
784,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"Meanwhile, the Bulgarian President Rosen Plevneliev has warned that Britain's immigration policy could harm its image as a great global power that pioneered integration.",0,Attack,A,1,,,
668,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,The prime minister said there were UK factories where more than half the workforce were from eastern Europe.,0,Attack,A,0,,,
283,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.",There's more to UKIP than our policy of wanting to withdraw from the European Union and we will show that.,0,Attack,A,1,,,
1415,after admitting that science is not atheistic he now accuses atheists scientists and christians alike of not liking ids implications when in fact anyone should realize that these objections are firstmost about the lack of scientific content of id and that the strong religious foundation of id is only secondary to this,the writer of this piece is working for a salary,0,Attack,A,0,,,
1863,the list practically goes on,evolution has more supporting details than the theory of intelligent design,1,Support,A,1,,,
824,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"UKIP are certainly trying to professionalise, to move away from its more amateurish origins.",1,Support,A,0,,,
2038, the evidence that supports evolution is not only significantly abundant but predominately irrefutable, who enters into a scientific debate about evolution asking only for opinions are you serious forget opinions,1,Support,A,1,,,
1755,any sincere new testament bible studdent knows that there is only one one reliable and true book the bible,i really feel sorry for you,0,Attack,A,0,,,
1940, on what day did god make the fossils  very simplistic yes it is, in the beginning,1,Support,A,0,,,
1333,ok you are right on this point as well,tjok you are right on this point as well,0,Attack,A,0,,,
2296,you can get any other tablet for much less that has the same features ,one may argue that there are enough apple only apps justify the apple price,0,Attack,A,1,,,
1030,thats classy,in order to better understand intelligent design it is important to appreciate how it abuses and conflates terminologies,1,Support,A,0,,,
947,joewe look at the options,joegbtw pvm the scientific answer to ucd is we dont know,0,Attack,A,0,,,
1811,evolution really is true but as we all know the main reason of how we evolve is because of god our lord,that is where you are wrong,1,Support,A,1,,,
1238,what do catcher in the rye the mona lisa mount rushmore and a love note etched on a sandy beach have in common they are all signs of design,as a final blow to the discovery institutes attempts to get intelligent design into the catholic door the church announced an evolution congress which failed to invited creationists and intelligent design   httpwww,1,Support,A,1,,,
1693,but what have ancient scriptures ultimately proven,include the transmission of the biblical text,1,Support,A,1,,,
520,"Europe is no longer fit for purpose and we'd do better to be out than in, plus save a whole load of cash.",Former Europe Minister Denis MacShane said the EU was Britain's biggest trading partner.,0,Attack,A,1,,,
736,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,Sir Menzies Campbell suggested the government was worried about a political backlash amid public concerns about immigration levels in general.,1,Support,A,1,,,
19,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","The Eurosceptic party is aiming to show broader appeal by capitalising on concerns over immigration, HS2 rail and wind farms.",0,Attack,A,0,,,
1618,but how does the bible self authenticate the verses about four rivers coming out of eden it doesntyou must be joking,youre missing the point about the four rivers,0,Attack,A,1,,,
2275,too thin it will not be very durable,but the used material is strong so two centimeter seems to be a good choice,0,Attack,A,1,,,
2634,once you know all the in and outs or all the magic tricks of the movie i dosnt seem as good,same here i watched it nearly a decade after i had originally seen it and reached the same conclusion you did,1,Support,A,0,,,
1621,no it means that the word of god is internally consistentnonsense,the bible is no more self authenticating then any other irrational fantasy,1,Support,A,1,,,
34,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.","UKIP, which campaigns for the UK to leave the EU, averaged 25% of the vote in the wards where it was standing in Thursday's elections and won more than 140 seats.",1,Support,A,0,,,
1156,i think behe has made the case for obviousdesign within the cell and i dont think you will findanyone who could put it any more clear,ok whatever dude,0,Attack,A,1,,,
1706,god created the universe therefore god created   science  ,once again we are attempting to split hairs over things that are beyond the frailty of the human brain,0,Attack,A,1,,,
2534,We should allow voting at 16 in European Parliament elections,It would help distinguish between levels of elections,1,Support,A,0,,,
1339,tjthe dover verdict was a farce,tjthe dover verdict was a farce,0,Attack,A,0,,,
484,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.",UKIP say their message is cutting through regularly.,0,Attack,A,0,,,
1584,then why does this argument always seem to come from the creationists  aig was not founded and is not funded by the scientific community,this thread has been kept going by three people who have voted no to the question of a six day creation,1,Support,A,0,,,
1426,a non living entity possibly though it depends on you definition,that in no way describes the current theories about how life began,1,Support,A,1,,,
1391,einsteinit was of course a lie what you read about my religious convictions a lie which is being systematically repeated,i never said anything about einsteins religious convictions,0,Attack,A,1,,,
1756,i really feel sorry for you,i really feel sorry for you,0,Attack,A,0,,,
1252,it should readtruth is probably the best factor in determining intelligence and one cannot have it without gd,i think that is what is called a freudian slip,0,Attack,A,0,,,
384,"I would say it's the anti-ukip brigade who have no substance to their argument (or facts), they simply shout ""racist"" with nothing to substantiate this slur, or become crude and insulting.","In an interview with The Times, Mr Farage accepted UKIP had struggled to attract talent in its early days, ofte ending up with members holding questionable views.",0,Attack,A,0,,,
767,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",1,Support,A,0,,,
