orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
808,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"Party officials are hoping for wins in the two mayoral contests that were also being held on Thursday, in Doncaster and North Tyneside, but there is talk of Labour seeing their majority reduced in South Shields.",2,No Relation,D,0,0,1,0.25
3631,it is my understanding that the rules are if you are banned you can not simply create a new id and return under it this happened when terral was banned and returned using a new id,oh thanks for pointing that out i did not recall reading that rule but it certainly makes sense,1,Support,D,0,1,0,1.0
2434,from wikipedia the scientific method,specifically the theory predicts that we will find large amounts of specified complexity in natural objects,1,Support,D,0,0,1,0.25
2729,well isnt that what the whole debate here is about,tjagain you may have faith that methodological materialism will solve all of these problems in the distant future,0,Attack,D,1,0,0,0.75
3894,The International Criminal Court should be recognised,The ICC allows for the prosecution of war criminals,1,Support,D,0,1,0,1.0
342,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","UKIP has reached unprecedented heights in the opinion polls under Mr Farage, prospering in May's local elections.",0,Attack,D,1,0,0,0.75
2211,UKIP seems overwhelmingly to be staffed by racists who want to keep people not born in this country outside this country.,Downing Street said the prime minister's views about Europe were clear and he believed it was important the public had the evidence and analysis to consider the question of the UK's membership.,2,No Relation,D,0,0,1,0.0
1197,A vote for UKIP is a vote to leave the EU and recover power over our national life.,Farage acknowledged that the first past the post system would make it difficult for his party to win a seat at Westminster and this would leave UKIP with little influence.,0,Attack,D,1,0,0,0.75
2132,"UKIP is a one man's party: its leader, Nigel Farage is running the show - I cannot think of any other party member having expressed any opinion publicly and I wonder whether this is because none of the other party member is ""presentable"".",And they also seemed very thankful to have the colourful Nigel Farage back as party leader.,1,Support,D,0,1,0,0.5
1715,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","If, on the other hand, others would not accede to our requests for a rebalancing in the light of the response to the euro crisis, then we would recommend rejection and potential departure from the EU.",2,No Relation,D,0,1,0,0.75
2949,its not that cut and dried,its not that cut and dried,0,Attack,D,0,1,0,0.0
1401,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.","Mr Farage will tell members at the conference in London that, by the 2015 general election, UKIP will overtake the Lib Dems in terms of its support base.",1,Support,D,0,0,1,0.0
301,"On voting day, this week the vast majority of the British public will not vote for UKIP.",The Lib Dems have said the contest - the first by-election battle of this Parliament where the two governing parties are going head to head - is close and they hope to seal the deal over the coming days.,2,No Relation,D,0,0,1,0.25
1463,"The sooner we are out of the EU, the sooner we can start making this country great again.","He said the UK should quit the EU, with the referendum being moved forward.",1,Support,D,0,1,0,0.75
2513,it seems that so far id has focused on malaria and on the bacterial flagellum which shares homology with the type three secretory system used by bacteria responsible for the bubonic plague,every time i hear a single word mentioned about the ttss and that it somehow gives flagellar   evolution   some credibility i lose a few months off my life span,0,Attack,D,1,0,0,0.0
1556,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",And they also seemed very thankful to have the colourful Nigel Farage back as party leader.,1,Support,D,0,1,0,0.5
1017,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"Mr Davis said UKIP's policies on law and order, immigration, taxation, foreign affairs, and Europe mimic a simplified 1980s Tory manifesto.",1,Support,D,1,0,0,0.75
1252,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.",He said many people were beginning to prefer what UKIP was offering - which he called the politics of the common ground.,0,Attack,D,1,0,0,0.75
2092,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"That's the level of resistance that Labour's leader may have come to expect as he tries to broaden his parties appeal across the south, beyond its traditional base.",2,No Relation,D,0,0,1,0.25
1654,"The sooner we are out of the EU, the sooner we can start making this country great again.",Voters in Oldham East and Saddleworth will vote in the first by-election of the coalition era on Thursday.,2,No Relation,D,0,0,1,0.0
2283,it is not appropriate to teach creationism as a means for upholding the bible, allowing creationism in schools would violate the separation of church and state a separation of church and state necessitates that public schools not be a forum for upholding the validity or truth of certain faiths,1,Support,D,0,1,0,1.0
246,"The sooner we are out of the EU, the sooner we can start making this country great again.","David Cameron, Ed Miliband and Nick Clegg said the fate of a Syrian generation hangs in the balance with four million children caught up in the civil conflict.",2,No Relation,D,0,0,1,0.0
3221,correct the only way that either side could be proven is wether or not we can prove or disprove god,evolution has never been proven and will never be proven because it never happened,1,Support,D,0,0,1,0.25
3460,the problem with this is that usually when someone exercises their right it many times infringes on someones elses rights,do not even think about contriving how gay marrige violates your rights assmonkey that is the most ludicrous insane statement i have yet heard from the religious right,0,Attack,D,1,0,0,0.75
558,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","Business for New Europe director Phillip Souta, which organised the letter, said reform of the EU was needed and claimed We are better off in, in many, many ways indeed.",0,Attack,D,1,0,0,0.75
208,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"Mr Knapman took over the role of leader in 2002, but in 2004, a new pretender to the crown - former Labour MP and chat show host Robert Kilroy-Silk - arrived in a flurry of publicity to shake things up once again.",2,No Relation,D,0,0,1,0.5
1701,Labour won't have anything to do with UKIP as they are more right-wing than the Tories. ,He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,D,0,1,0,0.75
4027,once you know all the in and outs or all the magic tricks of the movie i dosnt seem as good,i think it gets better you notice little things you get more into looking at the picture not just fitting the pieces,0,Attack,D,1,0,0,0.75
1259,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,Grant Shapps said the party will stand in every seat and its hopefuls will only ever be on the ballot paper as Conservative candidates.,2,No Relation,D,0,0,1,0.25
3721,super mario kart it is one of the most fun games i have played in my life ,i have never actually played this before i really should check it out,1,Support,D,0,0,1,0.25
3151,i really feel sorry for you,the history of the bible including its compilation by the early church is quite well known,1,Support,D,0,0,1,0.0
775,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"Asked about UKIP's future, Mr Titford said he was convinced the party would build on existing support to become a significant force in the British political landscape.",1,Support,D,0,1,0,0.75
942,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.","To be honest, if it wasn't for the internet we wouldn't be here.",2,No Relation,D,0,0,1,0.0
2671,the whole point of bringing up the eye example is to demonstrate that id is an actual theory and not a simple example in which someone proclaims that something is too complex based on their own judgements,natural selection isnt random,1,Support,D,1,0,0,0.75
3504,i believe you just get angry when soemone does not agree with you  percent,i am not angry in fact im laughing at you right now,0,Attack,D,1,0,0,0.75
3674,hybrid electric vehicle,takes too long to charge,0,Attack,D,0,1,0,0.75
1518,Plenty of survey's have shown UKIP to be the most hated of the main parties.,UKIP say their message is cutting through regularly.,0,Attack,D,1,0,0,0.75
216,"On voting day, this week the vast majority of the British public will not vote for UKIP.","Mr Wheeler, who has criticised David Cameron's attitude to the EU, said UKIP's success was vital.",0,Attack,D,1,0,0,0.75
3016,the bible is no more self authenticating then any other irrational fantasy,some foolish men declare that a creator made the world,0,Attack,D,0,0,1,0.25
245,"In UKIP, we have a new political force which looks likely to poll very well in a national election.","Prime Minister and Conservative leader David Cameron said his party would not change tack on the economy, immigration or welfare in response to the poor performance, but UKIP seems to be a real danger.",1,Support,D,0,1,0,0.75
2915,the national center for science education has a good reason to be concerned about intelligent design,perhaps what is needed is to distinguish between academic freedom and peer review,1,Support,D,0,1,0,0.75
235,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,"We've got a lot of work to do on that, and to build up our stronger areas, but who's to say that in 2015 UKIP may well be needed in a coalition?",2,No Relation,D,0,0,1,0.25
3099,agreed  percent  this is my frustration with people who want to find every possible motive to discredit creationism they seem to want everyone to accept their viewpoints without question while they seemingly want to question and discredit anyone who does not see from their points of view,god created the universe therefore god created   science  ,0,Attack,D,0,0,1,0.25
2939,the order of events in genesis i agree with   science  ,certainly there is value in the documents from which human culture has derived the christian bible the value of which is to be determined individually by the reader,1,Support,D,1,0,0,0.75
2556,it always devolves to this when talking to id proponents,hasnt anybody here read a molecular cell biology textbook the machinery of the cell is a rube goldberg apparatus,1,Support,D,1,0,0,1.0
1547,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",One stall is fronted by Marta Andreasen - a sitting UKIP MEP - who has called for the leader Nigel Farage to resign.,0,Attack,D,1,0,0,0.75
352,It's a protest vote because (most) people know that UKIP will never net in power.,She told the BBC she was referring to illegal immigrants and the paper based its story on snippets of the film.,2,No Relation,D,1,0,0,0.75
828,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",And 67% said they opposed protecting Britain's overseas aid budget.,2,No Relation,D,0,0,1,0.25
199,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Clegg said that sticking a big no-entry sign on the cliffs of Dover may be politically popular, but at a huge economic cost.",2,No Relation,D,0,0,1,0.25
3297, creationism is absurd and wrong and so its fellowtraveller intelligent design, to me there is no proof of a greater hand other than from the word of believers whose faith is based in belief and not in any form of evidence at all,1,Support,D,0,1,0,1.0
728,"On voting day, this week the vast majority of the British public will not vote for UKIP.","At the 2010 general election,  support dwindled to 3.1% and UKIP did not win a Westminster seat.",1,Support,D,0,1,0,1.0
1283,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.","His team sell a rather low-grade tea towel bearing the face of Herman Van Rompuy, the president of the EU council, with the slogan genuine Belgian damp rag.",1,Support,D,0,0,1,0.0
3897,The International Criminal Court should be recognised,The ICC generates crippling expenses,0,Attack,D,1,0,0,1.0
53,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","The party, as Mr Snell puts it, was obliterated.",2,No Relation,D,0,1,0,0.75
1840,"UKIP is not an isolated phenomenon: France has Le Pen, Germany has AfD, and all of these have in common that they are nationalist, anti-European, and more right than mainstream conservative parties.","Conservative party vice chairman Michael Fabricant said the party had struggled to present a distinctive message during the Eastleigh election, saying UKIP had managed to connect with traditional blue-collar Tory voters on issues such as crime and immigration in a way the Conservatives had not.",2,No Relation,D,0,1,0,0.75
846,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,UKIP failed to increase its number of councillors despite Mr Farage claiming it was on course for significant gains.,1,Support,D,0,1,0,0.75
273,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,"Having crashed his plane in the election campaign, he turned up at the church, still injured, with a stick, to pay tribute to one of his colleagues who'd died at the London metal exchange.",2,No Relation,D,0,0,1,0.0
3455,it is just feeding off of the mother,just spoken like a true man,0,Attack,D,1,0,0,0.75
1927,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.","That said, Lord Davies told peers the bill was an excellent idea, because he was quite confident that any such inquiry would decide that the benefits of EU membership outweigh the costs.",0,Attack,D,1,0,0,1.0
2346,pvm the quotewe dont know but we do know a designer wasnt involved,id can be scientifically relevant if it were to take the scientific approaches used by real science such as criminology which uses means motives opportunities etc,0,Attack,D,0,0,1,0.0
2760,from the above linked paper by peter irons i quote the followingpeter ironsin an undoubtedly unintentional slip which they may well regret the di authors have effectively given away the store with their concession that under the lemon test all that was necessary for judge jones to determine that an establishment clause violation had occurred was to find that the dover school board members had predominantly religious motivations for enacting their id policy,peter irons article is only one part of the montana law reviews take on this,0,Attack,D,0,1,0,0.75
11,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,UKIP's presence this time around isn't lost on any of its rivals.,1,Support,D,0,1,0,0.75
1753,"UKIP must get used to the idea of being widely criticised for their bullshit just as other parties always have and I find them racist, sexist, homophobic, embarrassing, unpleasant, fake, ill-prepared, trivial, incompetent, barely organised and dull.","The responsibility of politicians in this situation when people are getting anxious is to try to reassure them and give the facts, not panic and resort to populist measures that do harm.",1,Support,D,0,0,1,0.0
1129,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","The party failed to make its hoped-for breakthrough in May's poll, although it did increase its share of vote to more than 3% - securing more than 900,000 votes.",2,No Relation,D,1,0,0,0.75
3157,the christian faith is a mockery to humankind,first even as a biblebelieving creationist i want to say thanks for bring attention to genesis ,0,Attack,D,0,0,1,0.25
328,"The greens and ukip provide encouragement for labour and conservatives alike to address some issues people care about, albeit only lip service to retain votes mainly.",It just seems ridiculous that on my doorstep is a very good school and I can't get her in and I can't get her in a school nearer.,2,No Relation,D,0,0,1,0.0
164,A vote for UKIP is a vote to leave the EU and recover power over our national life.,The BBC has also seen a series of emails to Bhutto which appear to suggest his attempt to rejoin the party was approved.,2,No Relation,D,0,0,1,0.0
1457,"Despite you best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.","Of course it is racist, the language, the rhetoric, the membership, who doubts it?",2,No Relation,D,0,1,0,0.75
2522,why not what qualities does the designers have that make them beyond studynot being able to directly observe it,lets look at this to counter the malarial parasite presumably another creation of this benevolent intelligent designer a designer tinkers over the millennia with our genes to confer partial immunity but with the sideeffect of lethal sicklecell disease,1,Support,D,0,1,0,0.75
3571,did a famous gangster not once escape from jail using a gun he carved from soap maybe oz should ban bars of soap,yea that was uncle john,1,Support,D,0,0,1,0.25
3960,this was just an amateurish hodgepodge of the departed the town and we own the night and sopranos,i had completely the opposite impression though i respect your input as were all going to have our own viewpoint but i very much liked this film,0,Attack,D,1,0,0,0.75
1920,UKIP is not at all taking into account the financial effects of leaving the EU: Europe is the main market for the UK. ,"Conservative party vice chairman Michael Fabricant said the party had struggled to present a distinctive message during the Eastleigh election, saying UKIP had managed to connect with traditional blue-collar Tory voters on issues such as crime and immigration in a way the Conservatives had not.",2,No Relation,D,0,0,1,0.25
2191,UKIP want to get us out of the EU to make the British people much worse off then they already are.,"In their leaflets, UKIP says that 29 million Bulgarian and Romanians will have the right to live, work and draw benefits in the UK and while many will be fine, hard-working people, suggests the country may struggle to cope with another influx of people needing jobs, housing schools, hospitals and benefits.",0,Attack,D,1,0,0,1.0
364,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"We have got to get more professional to seize the opportunities of the future, he told BBC Radio 4's Today programme.",2,No Relation,D,0,0,1,0.0
1065,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",Godfrey Bloom's and other UKIP party members' actions are an insult to all those who have fought against fascism.,0,Attack,D,0,0,1,0.25
2691,who designed the designer is a valid and important point and ids fatal flaw,by the very nature of its approach intelligent design cannot be satisfied with a designer who is part of the natural world,0,Attack,D,0,1,0,0.75
1372,"UKIP are a two trick pony, Europe and immigration that's it.",Mr Farage has a network of unofficial party offices embedded in every community in the country.,2,No Relation,D,1,0,0,0.75
606,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"But he said any future deal with the Conservatives would be difficult, as he claims David Cameron opposes a full, free and fair vote.",2,No Relation,D,1,0,0,0.75
3133,  science   always wants to separate that messy first cell from   evolution   theory,you said tentacles could become legs,0,Attack,D,1,0,0,0.25
3830,Bribery is sometimes acceptable,Bribery is only wrong under a Westerncentric notion of corruption,1,Support,D,1,0,0,0.75
686,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.","Talking of the EU, Godfrey Bloom said UKIP was the only game in town, the only party that is going to get us out.",1,Support,D,0,1,0,0.75
2804,tjopen debate is all we are asking for,some places do seem more open to honest debate over evolution rather than just trying to brainwash kids,0,Attack,D,0,1,0,0.75
2611,having been asked to contribute a discussion of the anthropic principle for a colloquium on cosmology i would start by recalling that although its original formulation  was motivated by a problem of cosmology diracs and although many of its most interesting subsequent applications such as the recent evaluation  of the dark energy density in the universe have also been concerned with large scale global effects the principle for which i introduced the term anthropic is not intrinsically cosmological but just as relevant on small local scales as at a global level,in my discussions with island i have come to the conclusion that i was mistaken in calling island an id supporter,1,Support,D,0,0,1,0.0
3271,there is no actual absolute proof of evolution as some of the people here have stated,evolution has never been witnessed,0,Attack,D,0,1,0,0.75
3725,ten hour tennis marathon,maybe in fancy dress,1,Support,D,0,0,1,0.25
1037,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",I want to campaign for Britain to break free from the EU and UKIP are the party to do it.,1,Support,D,0,1,0,0.75
52,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","UKIP are probably a flash in the pan and they are a protest vote for disaffected voters who think Tories aren't right wing enough, Green activist Andrew Murray tells me.",1,Support,D,0,0,1,0.5
2685,casey writesid doesnt try to address theological questions about the identity nature or origin of the designer,caseyeven the widelytouted theistic evolutionary biologist kenneth miller has claimed in five editions of his popular high school biology textbooks that the implication of evolution is that it works without either plan or purpose and is random and undirected,1,Support,D,0,0,1,0.5
3261,ok,wow,1,Support,D,0,0,1,0.0
3826,European Parliament elections should involve only one voting district all of Europe and not separate country seats,Some countries may be left without representation,0,Attack,D,1,0,0,1.0
845,UKIP are not rabid racist and not another incarnation of the BNP.,"If I was confident that Labour were going to do it, I would want to get there first.",2,No Relation,D,0,0,1,0.0
2358,jumpstartthe anti id crowd will insist on a strict materialistic cause and effect definition of science,  when materialist impose the supernatural all they are doing is saying somethings are beyond being explained through nature and by science,0,Attack,D,1,0,0,0.75
243,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,The anti-EU party also came second in the last European elections in 2009.,1,Support,D,0,1,0,0.75
2544,im not a cell expert but lets expand out to the human body,im not a cell expert either and understanding what behe wrote in his argument doesnt require it because he didnt say anything except cellular machinery is complex therefore it must be designed,0,Attack,D,0,0,1,0.0
3512,what is wrong with god being the explanation for the unexplainable comfort for those afraid of death and the meaning for life,well nothing other than the fact that i do not believe it to be true,0,Attack,D,1,0,0,0.75
3166,a lot of them are stupid and come up with outright stupid ignorant arguments against it,not stupid but ignorant and perhaps even foolish,1,Support,D,0,1,0,0.5
3586,probably bought with our taxpayer dollars and that is why jimmie carter got awarded one too,i think you are on to some thing there,1,Support,D,0,1,0,0.25
2139,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","Mr Farage will tell members at the conference in London that, by the 2015 general election, UKIP will overtake the Lib Dems in terms of its support base.",2,No Relation,D,0,0,1,0.25
3334, on what day did god make the fossils  very simplistic yes it is, in the beginning,1,Support,D,0,1,0,0.75
3325, evolutionist say we were boiling outerspace for a billion years in soup then bang we have earth                               retarted                 if evolution is real how come we cant take monkeys with us on airplanes   supposedly we evolved out of animals, i believe in evolution evolution is the mechanism that some species of animals and plants use to adapt to certain circumstances do to the change,1,Support,D,1,0,0,1.0
895,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"But, at the 2010 general election, support dwindled to 3.1% and UKIP did not win a Westminster seat.",1,Support,D,0,1,0,1.0
2680,religion requires some kind of theology,could it be that you are biased against   religion   because i hate to break it to you but   christians   believe that the world is round so does that mean you disagree your foundation should be on whether or not your point of view is provable and truthful,1,Support,D,0,0,1,0.0
688,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"Firms with apprenticeship schemes had a workforce that was more motivated and connected, he suggested.",2,No Relation,D,0,0,1,0.0
3718,i think he can take a flight but his parents have to check him in and hand him over to the flying company just by himself no,and also have somebody pick him up when he or she lands,1,Support,D,0,1,0,0.75
2735,tj again only valid if you trust judge jones and judge jones is really only the aclu in disguise because of how much he copied from them,tj again only valid if you trust judge jones and judge jones is really only the aclu in disguise because of how much he copied from them,0,Attack,D,0,1,0,1.0
1050,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.","Shadow chief secretary to the Treasury, Rachel Reeves, said it had taken three wasted years of rising long-term unemployment and a failed Work Programme to come up with this new scheme.",2,No Relation,D,0,0,1,0.25
2078,UKIP getting a large chunk of the vote in the EU elections sends a message to Europe that they cannot take the UK membership for granted.,"The DUP, which has the most MPs of any Northern Ireland party, is backing the retention of First Past The Post.",2,No Relation,D,0,0,1,0.0
3189,what evidence is there that universal evolution doesnt exist the universe constantly changes,this is not a debate on whether you can disprove it or not this is a debate on if in your mind its been proved,0,Attack,D,1,0,0,0.75
335,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",He became the party's deputy leader last year.,2,No Relation,D,0,0,1,0.0
3317, evolution is an embarrassment to science, im voting no based on the title of the debate and its relationship to the explanation,1,Support,D,1,0,0,0.5
2540,all design is intelligent it takes thought to construct any type of design when you see things take place in science they happen because of all the laws that were put into place by an intelligent designergoing back to the idea of a storm and engines when you get in a car and turn the key you have a spontaneous violent storm erupt inside the engine it all takes place because of all the elements of the design working in concert to produce the effect this and all design requireintelligent thought ,icdesig,0,Attack,D,0,1,0,1.0
421,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,This time they managed 17.9% of the vote.,2,No Relation,D,0,0,1,0.5
2230,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"In the Bow group conference magazine, several leading members of the Conservative Party, such as former leadership contender David Davis and Sir Edward Leigh, a leading voice on the right, call for urgent action to reverse the decreasing membership.",2,No Relation,D,0,1,0,0.75
3486,okay well i think that you are just finding reasons to go against him i think that you had some bad experiences when you were younger or a while ago that made you turn on god,here come the christians thinking they can know everything by guessing and commiting the genetic fallacy left and right,0,Attack,D,1,0,0,0.75
3015,no it means that the word of god is internally consistentnonsense,the bible is no more self authenticating then any other irrational fantasy,1,Support,D,0,1,0,0.75
739,"In UKIP, we have a new political force which looks likely to poll very well in a national election.","He was elected UKIP leader again in November, having stood down to campaign for a seat in the House of Commons.",2,No Relation,D,0,1,0,0.75
