orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
89,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"On many issues, UKIP presents the sort of policies that Conservative voters believe in and David Cameron's Conservative party sadly does not.",1,Support,A,1,,,
453,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!","UKIP's local election manifesto, concentrates on its flagship policy of ending open door immigration and putting pressure on the government not to lift restrictions on workers from Bulgaria and Romania on 1 January, which proved a successful formula in Eastleigh.",1,Support,A,0,,,
2149,the people that already own weapons do not seem to be doing much to combat crime,well what do you expect everytime gun owners try and do anything to combat crime you liberal sissies yell and scream about vigilantism and foam at the mouth as you talk about how were taking the law into our own hands and that well be administering death sentences without trials for matters as trivial as jaywalking,0,Attack,A,1,,,
2433,Bribery is sometimes acceptable,Individuals may have no choice,1,Support,A,0,,,
1449,jim,jim,1,Support,A,0,,,
278,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.",Farage insisted his party was not a pressure group and demanded action to simplify the tax system.,0,Attack,A,1,,,
1043,i am an experimental scientist,i only need one sentence to reply to this can the   existence   of a designer be verified by the scientific method  oh it cant oh darn,0,Attack,A,1,,,
2080,all organisms tend to produce more offspring than can possibly survive,false and that does not invalidate evolution given how it is a misrepresentation of one of the statements in the theory ,0,Attack,A,1,,,
2377,yes i never thought of that but that is a brilliant question and so true when you are part of a big family you should have a say in things that affect you ,if one is truly serious about a unified europe this possibility should at least enter a discussion,1,Support,A,0,,,
893,the bible is simply wrong if a literal interpretation is taken on this question the bible just is wrong and if you insist on holding a literalistic approach to scripture then the implications you claim do indeed follow,the idea that creationists reject mutation or natural selection is ridiculous,0,Attack,A,1,,,
1077, and this site says it better than i could,should we just reject the bigbang as being unscientific since it would require a supernatural cause according to the nd premise you list is the best you can really come up with is who designed the designer,1,Support,A,1,,,
1337,tji agree with you though that darwinism does not automatically lead a person to atheism,tji agree with you though that darwinism does not automatically lead a person to atheism,1,Support,A,0,,,
1587,read genesis chapter ,im going to ask both creationists and evolutionists to look at the following with a completely open mind for just one minute,0,Attack,A,0,,,
612,"UKIP must get used to the idea of being widely criticised for their bullshit just as other parties always have and I find them racist, sexist, homophobic, embarrassing, unpleasant, fake, ill-prepared, trivial, incompetent, barely organised and dull.","The responsibility of politicians in this situation when people are getting anxious is to try to reassure them and give the facts, not panic and resort to populist measures that do harm.",1,Support,A,1,,,
208,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.","Talking of the EU, Godfrey Bloom said UKIP was the only game in town, the only party that is going to get us out.",1,Support,A,0,,,
2021, its not falling apart its evolving as new data arrives, people like you should be banned from this website,1,Support,A,0,,,
836,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,I believe that what UKIP is doing is vital for this country.,1,Support,A,0,,,
1358,lets just cut to the chase id does not perform any empirical and statistical verifications at best they could perform statistical falsifications of a particular scientific hypothesis but even the simplest hypotheses are not easily captured in statistics and thus id has found that most examples of supposedly designed systems cannot really be tested using id methodology,pvmfirst of all the judge observed that the school board was strongly motivated by religious beliefs and the fact that they believed that id presented a scientific hypothesis and thus a valid secular purpose was their downfall ,0,Attack,A,1,,,
555,It's a protest vote because (most) people know that UKIP will never net in power.,He argued that his party was on a journey from a party of protest to a party of government.,0,Attack,A,1,,,
1290,in case you didnt see it their was an atheist or two in those foxholes but not for very long hahahasounds like a collection of anecdotal stories made by a biased source,casey writesid doesnt try to address theological questions about the identity nature or origin of the designer,1,Support,A,1,,,
1145,it always has been and always will be impossible to have a design without a designer,all design is intelligent it takes thought to construct any type of design when you see things take place in science they happen because of all the laws that were put into place by an intelligent designergoing back to the idea of a storm and engines when you get in a car and turn the key you have a spontaneous violent storm erupt inside the engine it all takes place because of all the elements of the design working in concert to produce the effect this and all design requireintelligent thought ,0,Attack,A,0,,,
102,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.","If UKIP has good cause to think that it should be in the TV debates and it's excluded, we will provide an alternative form of entertainment on the evening.",0,Attack,A,1,,,
2243,the greek islands have a few of the most beautiful beaches in the world i highly recommend visiting corfu and santorini,santorini is very beautiful but the waters there are very cold i recommend cyprus instead,0,Attack,A,0,,,
1212,is actually quite simple,remember this is about islands claim and carters arguments,1,Support,A,1,,,
357,UKIP and the Greens are the only parties to date that haven't screwed us all over.,"In contrast, the Conservatives have seen their membership levels fall.",1,Support,A,0,,,
596,UKIP doesn't need to win power to force the changes people want.,It comes as William Hague ruled out an electoral pact with UKIP.,0,Attack,A,1,,,
2279,high vehicle cost,that is only a short term problem these vehicles will get cheaper in time,0,Attack,A,1,,,
1301,so id is about complexity and function but that merely describes what i outlined already,how does the antiid position explain the bacterial flagellum it just evolved,0,Attack,A,1,,,
1824,if what you say is true then nothing at all is scientific fact,it has not been proven and i dont think it can be,0,Attack,A,1,,,
2262,there is a spelling error on the page after you have registered saying to verify your account by email ,thank you for your feedback it has been fixed now,0,Attack,A,0,,,
2278,hybrid electric vehicle,high vehicle cost,0,Attack,A,0,,,
615,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","The responsibility of politicians in this situation when people are getting anxious is to try to reassure them and give the facts, not panic and resort to populist measures that do harm.",1,Support,A,1,,,
1547,how can anyone believe that the human race began with just one pair adam and eve and refuse to face the logical consequence that the human race would have to have with brothersister incest  if god wanted to start the human race with just one pair of biological ancestors then he must have ordained incestuous marriage for at least the first generation of humans,actually i meant to say that if adam and eves children had to practice incest in order to go forth and multiply then it meant that god ordained it,1,Support,A,0,,,
1032,how does science explain information in life versus intelligent design proponents and why do id proponents misrepresent science when describing for instance neodarwinismcasey luskin writesproponents of neodarwinism contend that the information in life arose via purposeless blind and unguided processes,taxiboundi must say that pvm has a way with words,1,Support,A,0,,,
1771,no but the point remains the same,so how is that not stupid if you can see the evidence for something and you continue to believe something else based on no evidence that is stupid,0,Attack,A,1,,,
1488,jon buell the president of the foundation for thought and ethics testified in court enjoyby mr,you still have yet to provide any passages within pandas which state that god is directly implicated saying that the fte is religious therefore so is pandas,0,Attack,A,1,,,
1612,which do you believe they are after all both based on books written by men,i actively attend the origins conferences hosted by a variety of different organizations including christian universities reasons to believe and most recently the skeptic society,1,Support,A,0,,,
2402,We should ban religious symbols in public buildings,If you ban one thing you have to ban lots of things,0,Attack,A,1,,,
1469,but its more than we dont understand thus designed,i am fast drawing to the conclusion that this discussion will never end,0,Attack,A,0,,,
283,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.",There's more to UKIP than our policy of wanting to withdraw from the European Union and we will show that.,0,Attack,A,1,,,
1268,discovery institute writes ,the informational signaturesonly conscious beings produce signatures,0,Attack,A,1,,,
65,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,UKIP leader Nigel Farage said politics has changed a lot since 2010 and excluding his party would probably give us the benefit of the underdog.,1,Support,A,0,,,
169,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,0,Attack,A,0,,,
496,UKIP doesn't need to win power to force the changes people want.,"He proposes a pact, in which the Conservatives would promise a referendum after 2015 and in return UKIP would not stand against Tory candidates.",1,Support,A,0,,,
1884,evolution has actually never been observed,your definition of faith is atheistic it actually denotes the essence of the term foolish,1,Support,A,0,,,
888,if we are descended from animals then the unique relationship between man and god is undermined,it is not appropriate to teach creationism as a means for upholding the bible,0,Attack,A,0,,,
2158,after all these years it still hurts,certainly it does,1,Support,A,0,,,
690,"UKIP is a party stronger for its diverse opinions and sometimes anarchic views; much better than the automatons in the Establishment parties, who just say what they think the public wants to hear, except when the mask slips.",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,1,Support,A,0,,,
2473,We should create a United Nations standing army,A United Nations standing army would be more effective in operations themselves,1,Support,A,0,,,
1247,you are ignoring my main point that catastrophism was closer to the truth then darwin,how was catastrophism closer then the original darwinian theory  catastrophism offered no mechanism for the changes that we see was completely wrong as to what catastrophes occurred  how severe they were and when they took place,0,Attack,A,1,,,
1249,richard dawkins and victor stenger argue that the existence of a creative superintelligence or god are scientific questions,whats really illogical is when the study of   science   excludes god because you dont want him to exist,0,Attack,A,1,,,
1147,icdesig,we absolutely exclude natural selection as a designerthe real trick is convincing the public that macroevolution is a scientific fact when it has never been observed which is a requirement for sciencei dont know where you get your information but i dont know any id people who include nonid as part of their belief systemlets do this sir lets bring it home to where we live if the human body is not an intelligent design then you tell me what is the definition for an intelligent designwhat is a intelligent design and why is your example an intelligent design   simple straight forward questionwhat is your simple straight forward answer                   bet you cant do it,0,Attack,A,1,,,
1086,ian asksif a prominent id advocate cant even get the description of one basic paper right how are they going to handle more complicated papers on the evolution of the immune systemin other words its not just the ignorance of science but the ignorance of the id proponent which seems to trigger design inferences,id has legal and educational merit because it is a bona fide scientific theory ,1,Support,A,1,,,
1497,you mean you accepted the attempt to reconcile the early drafts while ignoring the facts sadly you seem to have fallen victim of di propaganda,nothing in the early drafts state that the creator was specifically god or anything supernatural something the di is already emphasizing on this site,0,Attack,A,1,,,
78,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"But in a chat with younger UKIP members it was grammar schools and university that came up most, and not questions of EU membership.",0,Attack,A,1,,,
293,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.",Chancellor George Osborne has pledged to fight UKIP's unacceptable proposal on an EU referndum.,0,Attack,A,1,,,
1787,i have never seen an ape evolve into a human and although i have never seen god that makes more sense than evolution,correction its an ancestor of both chimpanzees and humans,1,Support,A,1,,,
1668,what do you think,was the earth created in six days or six thousand years  all evidence points to a accretion of material over the course of millions of years several starting around  billion years ago,0,Attack,A,1,,,
2610, especially from a first time director,its too bad you couldnt finish because its a great movie,0,Attack,A,0,,,
614,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","UKIP, which has called for withdrawal from the European Union and greater restrictions on immigration, has seen improved poll ratings this year.",0,Attack,A,1,,,
442,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,A,1,,,
952,pvm the quotewe dont know but we do know a designer wasnt involved,id can be scientifically relevant if it were to take the scientific approaches used by real science such as criminology which uses means motives opportunities etc,0,Attack,A,1,,,
1953, evolution is just logic, hahaha theres always one that slips through the net,1,Support,A,0,,,
2308,marihuana is the worst smelling thing in the world legalising it would kill my sense of smell,i do not like the smell of fish that does not mean it should be illegal,0,Attack,A,1,,,
1317,in science testing a hypothesis or theory means deriving predictions from them,you are using the common tactic of forcing someone to disprove a negative,0,Attack,A,1,,,
2488,The US should ban cluster bombs,Cluster Bombs Have Significant Strategic Value,0,Attack,A,1,,,
2054,what is a repeatable experiment is made meaningless,what does this have to do with what you started out with can you not at least pick a topic and stick with it,0,Attack,A,1,,,
487,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",0,Attack,A,1,,,
1352,schenfinally to claim that id has no secular purposes that are not shams is quite a claim to make,when the supreme court formulated valid secular purpose which is not a sham the court unlikely believed that any future unstated secular purpose would be sufficient for something to pass this requirement,1,Support,A,1,,,
1063,i was going to post a long reply discussing each quote in detail but i decided this was so much simpler,in fact the history of life shows a pattern of explosions where new fossil forms come into existence without any clear evolutionary precursors concurring with design theory that predicts that species might appear abruptly,1,Support,A,0,,,
366,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,They (the Conservatives) know they have lost the argument on jobs and immigration and UKIP have stolen a march on them.,1,Support,A,1,,,
1747,the bible is in fact useless,at the risk of sounding like my mother i dont know what happened to you that caused you to hate christianity so but it is evident that you absolutely hate it,1,Support,A,0,,,
1409,agreed that religious belief should not necessarily compel the rejection of wellestablished results from welldeveloped scientific fields,tjopen debate is all we are asking for,0,Attack,A,0,,,
2181,all of these reasons are way vague some are outright ridiculous,agreed many of the reasons are ridiculous but to some people no restriction on gun ownership is unreasonable,1,Support,A,1,,,
386,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,Conservative MP Tim Loughton said bringing in the eurosceptic party to a TV debate would show it to be a complete load of old hot air with a very charismatic and beaming person in charge and not much else.,1,Support,A,1,,,
633,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Oh and if the last few minutes of reading this article has felt like the Nigel Farage Show, he still dominates this political party.",0,Attack,A,1,,,
970,if intelligent design is a valid scientific concept why is it that we have examples of idiotic design in so many organism including vertbrates all their eyes are wired backwards making their retinas vulnerable to damage,i recently read that after careful study the backwards wiring is essential,0,Attack,A,1,,,
2483,We should use torture to obtain information from suspected terrorists,Introducing the use of violence into the justice system means that liberties that have taken centuries to secure are lost,0,Attack,A,1,,,
1777,to me i do not see us evolving even if it takes forever it still does not show,first of all there have been writings in hebrew ,1,Support,A,1,,,
1129,lets look at this to counter the malarial parasite presumably another creation of this benevolent intelligent designer a designer tinkers over the millennia with our genes to confer partial immunity but with the sideeffect of lethal sicklecell disease,the only thing i take issue with in this argument is the comments about lenskis work with e,0,Attack,A,1,,,
749,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.",They seemed very thankful to have the colourful Nigel Farage back as party leader.,0,Attack,A,1,,,
