orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance,relevance human labeled
1700,speaking as a nonchristian this argument that the days of creation could not be allegorical simply because the author used an ordinal and the phrase evening and morning is juvenile and unconvincing,if you believe in god which one and god gave you the brains to think then use your brains and follow the evidence,1,Support,B,1,0,,,
1717,maybe get someone to do your studies who doesnt pay a tithe  someone who perhaps doesnt own a   bible  ,consider reading chance or purposeat any rate chance is an obviously derogatory word to try to bias the argument against   evolution   and purpose is obviously meant to imply that some intelligence is involved,1,Support,B,0,1,,,
522,It is more likely that Tory voters would vote tactically for UKIP to keep Labour out and that means Labour are at a real disadvantage. ,"Labour leader Ed Miliband said the victory of the party's candidate Dan Jarvis, a 38-year-old former soldier who served in Afghanistan and Iraq, was fantastic and accused the Lib Dem leader of complacency.",0,Attack,B,1,0,,,
1387,as for scientific evidence for id start with the genetic code,as for scientific evidence for id start with the genetic code,0,Attack,B,0,1,,,
211,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","UKIP used to be a protest vote, he explained, but now we are now talking about how Britain should be governed just to say that we are a protest vote simply isn't right.",1,Support,B,0,1,,,
2412,I prefer trade to aid,The global economy is not welcoming to African players,0,Attack,B,1,0,,,
1365,judge jonesalthough we have found that defendants conduct conveys a strong message of endorsement of the board members par ticular religious view pursuant to the endorsement test the better practice in this circuit is for this court to also evaluate the challenged conduct separately under the lemon test,from the above linked paper by peter irons i quote the followingpeter ironsin an undoubtedly unintentional slip which they may well regret the di authors have effectively given away the store with their concession that under the lemon test all that was necessary for judge jones to determine that an establishment clause violation had occurred was to find that the dover school board members had predominantly religious motivations for enacting their id policy,1,Support,B,0,1,,,
242,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"The party, which campaigns for the UK to leave the European Union, said numbers had increased by more than 13,000 to about 32,500 in 2013.",1,Support,B,0,1,,,
1620,you are opening the door to a nonliteral explanation of the text,no it means that the word of god is internally consistentnonsense,1,Support,B,1,0,,,
804,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,B,1,0,,,
280,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,"In the space of one year, UKIP have gone from 4.5% in the polls to yesterday's high of 16%.",0,Attack,B,0,1,,,
2016, yes if what you are saying is true then im for it, no it is not falling apart,0,Attack,B,1,0,,,
166,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"On this, and many other matters, UKIP's views chime with mine and I am delighted to join the party which is fast becoming a real force in British politics.",1,Support,B,0,1,,,
106,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","Former UKIP deputy leader David Campbell Bannerman defected to the Tories soon after, expressing concerns about the party's direction.",0,Attack,B,1,0,,,
2014, i agree that it is slowly falling apart, you know a debate like this can be put up to get intelligent information exchange,1,Support,B,1,0,,,
964,jumpstartthe anti id crowd will insist on a strict materialistic cause and effect definition of science,  when materialist impose the supernatural all they are doing is saying somethings are beyond being explained through nature and by science,0,Attack,B,0,1,,,
1575,and what of those who having studied the bible and the physical world determine that the bible has no basis in fact,some people see it as a day to the lord is a  years,0,Attack,B,1,0,,,
1096,and it never has and never will,the biologic institutemy my what nonsense,0,Attack,B,0,1,,,
810,"UKIP are a two trick pony, Europe and immigration that's it.","UKIP are certainly trying to professionalise, to move away from its more amateurish origins.",0,Attack,B,1,0,,,
2357,electric vehicles,low co emissions ,1,Support,B,0,1,,,
510,It's a protest vote because (most) people know that UKIP will never net in power.,But Mr Cameron dismissed UKIP's showing as a protest by voters and promised to stay true to his principles.,1,Support,B,0,1,,,
1150,im not a cell expert but lets expand out to the human body,im not a cell expert either and understanding what behe wrote in his argument doesnt require it because he didnt say anything except cellular machinery is complex therefore it must be designed,0,Attack,B,1,0,,,
310,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,A UKIP candidate in Somerset was suspended from the party on Tuesday after a photo of him apparently making a Nazi-style salute appeared on his Facebook page.,1,Support,B,0,1,,,
597,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"He proposes a pact, in which the Conservatives would promise a referendum after 2015 and in return UKIP would not stand against Tory candidates.",1,Support,B,0,1,,,
580,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"Foreign Secretary William Hague has meanwhile ruled out an electoral pact with UKIP, after a BBC poll suggested nearly 25% of Conservative councillors were in favour of such a deal.",0,Attack,B,1,0,,,
904,attempts to teach the creationismevolution controversy to students are disingenuous promotions of activist christians,teaching creationism is comparable to teaching flat earthism,1,Support,B,0,1,,,
540,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.",UKIP say their message is cutting through regularly.,0,Attack,B,1,0,,,
1792,therefore evolution has not been scientifically proven,i agreed with you up until reasonable doubt,0,Attack,B,1,0,,,
1029,satan is sure behind all of these things,thats classy,1,Support,B,1,0,,,
415,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists and sexists.,But UKIP MEP Godfrey Bloom told the same event he and party leader leader Nigel Farage wanted an invitation to a bunga bunga party hosted by former Italian prime minister Silvio Berlusconi.,0,Attack,B,1,0,,,
656,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,"I believe that what UKIP is doing is vital for this country, and of course the party's financial management is crucial.",1,Support,B,0,1,,,
1684,i am not an atheist and have no reason to debate with anyone concerning an eternal being who is greater than any of us,aig doesnt believe the geological data,0,Attack,B,1,0,,,
19,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","The Eurosceptic party is aiming to show broader appeal by capitalising on concerns over immigration, HS2 rail and wind farms.",0,Attack,B,0,1,,,
2469,We should promote democratisation,Promoting democracy too often verges towards imperialism,0,Attack,B,1,0,,,
2118,what is wrong with god being the explanation for the unexplainable comfort for those afraid of death and the meaning for life,well nothing other than the fact that i do not believe it to be true,0,Attack,B,1,0,,,
840,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","They say it would lead to legislative gridlock, a failure of the single market and an end to free trade as national parliaments adopted protectionist policies across the union.",1,Support,B,0,1,,,
1388,as for scientific evidence for id start with the genetic code,id explains the genetic code the same way we explain a computer code,0,Attack,B,0,1,,,
204,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,They might be voting for UKIP because they want to have a referendum on Europe.,0,Attack,B,1,0,,,
1033,taxiboundi must say that pvm has a way with words,from mr,1,Support,B,0,1,,,
222,"On voting day, this week the vast majority of the British public will not vote for UKIP.","At the 2010 general election,  support dwindled to 3.1% and UKIP did not win a Westminster seat.",1,Support,B,0,1,,,
89,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"On many issues, UKIP presents the sort of policies that Conservative voters believe in and David Cameron's Conservative party sadly does not.",1,Support,B,0,1,,,
2074,because there is evidence against kerry,yet there is evidence against bush and you have a double standard on applying your attacks on kerry to bush even when the same circumstances apply,0,Attack,B,1,0,,,
585,"The sooner we are out of the EU, the sooner we can start making this country great again.","Britain would prosper outside the EU, he argued, and talk of its losing trade was not credible.",1,Support,B,0,1,,,
253,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","The anti-European Union party is hoping to win the most seats in the contest, building on its strong poll ratings and success in last year's local elections.",1,Support,B,1,0,,,
1886,i thought evolution is a naturally occurring process not a consequence of a controlled experiment in a lab,please take no offence to my response,0,Attack,B,1,0,,,
888,if we are descended from animals then the unique relationship between man and god is undermined,it is not appropriate to teach creationism as a means for upholding the bible,0,Attack,B,0,1,,,
2446,The voting age should be lowered to sixteen years,Sixteen year olds are mature enough to vote,1,Support,B,0,1,,,
1564,as one commenter has already touched on,the bible is the most published and most wide spread book of all times,0,Attack,B,0,1,,,
1777,to me i do not see us evolving even if it takes forever it still does not show,first of all there have been writings in hebrew ,1,Support,B,1,0,,,
867,"On voting day, this week the vast majority of the British public will not vote for UKIP.",He said people voted for UKIP because they were offering policy solutions and common sense ideas.,0,Attack,B,1,0,,,
2121,nobody refused to treat her the first hospital just flat out misdiagnosed her,they were not insured they could not get in for treatment without insurance both were preventable deaths,0,Attack,B,1,0,,,
814,"UKIP is a one man's party: its leader, Nigel Farage is running the show - I cannot think of any other party member having expressed any opinion publicly and I wonder whether this is because none of the other party member is ""presentable"".",And they also seemed very thankful to have the colourful Nigel Farage back as party leader.,1,Support,B,0,1,,,
1141,beheif scientific merit is judged by the correspondence between theory and physical reality then the theory of intelligent design rates very strongly,the physical reality to which behe so proudly points is a stylized cartoon of reality,1,Support,B,1,0,,,
518,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","UKIP recorded their best ever Westminster election performance and brought humiliation to the Conservative candidate, in the process triggering a debate within the party about how to deal with their rivals.",1,Support,B,0,1,,,
1419,today one of the fundamental goals of scientists studying the theory of   evolution   is to figure out how life on earth began,the origins of life are the focus of a great deal of study but it focuses more on biochemistry then   evolutionary biology   as there was nothing to evolve before the first cells existed,0,Attack,B,1,0,,,
838,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,"UKIP, which has called for withdrawal from the European Union and greater restrictions on immigration, has seen improved poll ratings this year.",0,Attack,B,0,1,,,
1642,all this is hard to understand,as i stated above i believe neither side,0,Attack,B,0,1,,,
690,"UKIP is a party stronger for its diverse opinions and sometimes anarchic views; much better than the automatons in the Establishment parties, who just say what they think the public wants to hear, except when the mask slips.",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,1,Support,B,0,1,,,
1698,therefore i dont have time to explore any other world viewsin other words religion is easy and science is hard,scientific evidence do you need i mean weve got writing from before  years ago evidence of mankinds making things over  years old,1,Support,B,1,0,,,
608,UKIP is not at all taking into account the financial effects of leaving the EU: Europe is the main market for the UK. ,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,B,1,0,,,
1148,we absolutely exclude natural selection as a designerthe real trick is convincing the public that macroevolution is a scientific fact when it has never been observed which is a requirement for sciencei dont know where you get your information but i dont know any id people who include nonid as part of their belief systemlets do this sir lets bring it home to where we live if the human body is not an intelligent design then you tell me what is the definition for an intelligent designwhat is a intelligent design and why is your example an intelligent design   simple straight forward questionwhat is your simple straight forward answer                   bet you cant do it,icdesignwhat is a intelligent design and why is your example an intelligent design simple straight forward question,0,Attack,B,0,1,,,
2300,six feet under best drama series ever excellent cast superb acting,the acting is superb but i believe the writing falls off sharply around season ,0,Attack,B,1,0,,,
2426,European Parliament elections should involve only one voting district all of Europe and not separate country seats,This rationalises an irrational system,1,Support,B,0,1,,,
2134,gay marriage does have a drastic affect on our society,prove it got any credible scientific or sociological studies,0,Attack,B,1,0,,,
1165,i believe arguments from the opposing camps that say it looks like it was designed so it must have been designed and natural selection could have produced it so we believe natural selection did produce it are not going to lead to resolution of this issue,behe assertsdesign is recognized in the purposeful arrangement of partswho decides if an arrangement of parts is purposeful  what does purposeful really mean in that statement  do the parts have purpose  does the arrangement have purpose  did the designer have purpose  if i take an old wristwatch and remove all the springs and gears and arrange them in a circle is the circle designed  if i throw them in a heap are all of the parts of the watch no longer designed  if i pick up some metal shavings off of the floor from under the lathe in the machine shop and arrange them into a complicated mathematical pattern that i generated using a computer program can you tell if this is a purposeful design or just a random designis a virus designed  a prion  a fragment of rna a benzene molecule  how can you tellwaving your hands and saying i know design when i see it and all life was obviously designed just wont cut it,1,Support,B,0,1,,,
1127,because   science   as we know it today can only answer one of them,why not what qualities does the designers have that make them beyond studynot being able to directly observe it,0,Attack,B,1,0,,,
1654,the only assuption we make in science is that the nature of the universe is consistant and rational,the absence of a creator is not an assumption of the sciences,1,Support,B,1,0,,,
2451,The voting age should be lowered to sixteen years,Rights should be gained progressively,0,Attack,B,0,1,,,
2274,the wall thickness x should be five millimeter,thickness on a continued section should be as uniform as possible,0,Attack,B,0,1,,,
2246,indeed walking at a fast pace has the same and probably more benefits than jogging,this could not be more far from the truth because running is more intense the general health benefits are higher within reason more pain is more gain,0,Attack,B,1,0,,,
2225,the only difference is that the gene for making short hair has been eradicated from the population by natural selection that is it,right the frenquecy of the alles ,1,Support,B,0,1,,,
1850,hey i feel the same way almost took the brain cells out of my head,intelligent design doesnt refute evolution,1,Support,B,0,1,,,
2024, there is eye witness reproducable evidence for micro evolution or change within a species which is irrefutable, i dont believe in evolution or anything contemporary beyond the dictionary definition of it,1,Support,B,1,0,,,
1413,who the designer is has nothing to do with it and everyone knows that,tjwho the designer is has nothing to do with id theory and everyone knows that,0,Attack,B,0,1,,,
2465,We should promote democratisation,Democracy is a universal value which is not specific to western world and so should not be reserved as a privilege for those who happen to be born there,1,Support,B,0,1,,,
1676,all aig is showing is that the author of one part of the bible took the author of another part of the bible literally not that either one knew what they were talking about,of all of aigs silliness i think this one is the winner,1,Support,B,0,1,,,
1509,oneinbillion observes that luskins claim id makes reliable inferences,stop eating at creationists heads and settle down a tad,0,Attack,B,1,0,,,
2488,The US should ban cluster bombs,Cluster Bombs Have Significant Strategic Value,0,Attack,B,1,0,,,
2462,All nations have a right to nuclear weapons,The threat of a state developing nuclear weapons could instigate preemptive strikes from its neighbours and rivals to prevent the acquisition of such weapons,0,Attack,B,1,0,,,
889,it is not appropriate to teach creationism as a means for upholding the bible, allowing creationism in schools would violate the separation of church and state a separation of church and state necessitates that public schools not be a forum for upholding the validity or truth of certain faiths,1,Support,B,0,1,,,
825,UKIP do have more than Nigel Farage able to deal with media interviews.,"Oh and if the last few minutes of reading this article has felt like the Nigel Farage Show, he still dominates this political party.",0,Attack,B,1,0,,,
302,Hopefully we will see our first UKIP MP before the general elections next year.,UKIP has won 42 seats so far and is averaging 26 per cent of the vote in the wards where it is standing.,1,Support,B,0,1,,,
1161,i was using your rhetorical question to attempt to get a discussion going,it always devolves to this when talking to id proponents,1,Support,B,0,1,,,
1400,why dont you tell meare they needed to for   health   and safety of the country,the  commandments are not the sole source of morality,0,Attack,B,1,0,,,
2189,you missed montys point catholics are christians i have heard that there are more than  different sects that claim to be christian including orthodox christians and various and sundry protestant sects,this is correct it is almost insulting to regard people as either a christian or catholic as this also implies that orthodox are neither,1,Support,B,0,1,,,
1577,isnt one of those choices objectively true,yes it is,0,Attack,B,0,1,,,
1197,richard dawkins and victor stenger argue that the existence of a creative superintelligence or god are scientific questions,the first point stressed in my college biology class was in fact that we as scientists cannot ascribe purpose to chemical and biological functions,0,Attack,B,1,0,,,
370,Labour won't have anything to do with UKIP as they are more right-wing than the Tories. ,"His fellow MEP and leadership candidate Gerard Batten, campaigning in a bright pink UKIP blazer, said he wanted to make the party more radical.",1,Support,B,1,0,,,
1140,science did not design the functionality scientists observed the functionality and developed theories on how it function  how that function came about,beheif scientific merit is judged by the correspondence between theory and physical reality then the theory of intelligent design rates very strongly,1,Support,B,0,1,,,
946,joewe look at the options,joewe look at the options,0,Attack,B,0,1,,,
2655,i turned this movie off halfway through because i was bored out of my skull then i come here and its got a high rating granted its got a good storyline good acting nice cinematography but somehow still managed to bore me to tears,have to agree brian theres a whole half hour of boring as he goes across the expanse of the desert that could be edited out,1,Support,B,0,1,,,
324,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","He said he did not believe the Tories had to start sounding like UKIP, who he dismissed as isolationists, in order to win the next election, saying the only way to win was to get on with the serious business of governing the country.",1,Support,B,0,1,,,
1526,you cant offer anymore than theory for one or the other,you cant offer anymore than theory for one or the other,0,Attack,B,0,1,,,
562,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,1,Support,B,0,1,,,
2407,I prefer trade to aid,Systemic aid is detrimental to African society,1,Support,B,0,1,,,
976,i cannot argue with your opinions as to what you want to believe,i fail to see how id can help us here,0,Attack,B,1,0,,,
1138,remember nick matzke a few years ago he outlined based on an extensive study of the scientific literature and homology studies a plausible scenario for the evolution of the bacterial flagellum,science was able to intelligently design flagellar function,0,Attack,B,1,0,,,
2447,The voting age should be lowered to sixteen years,No taxation without representation,1,Support,B,0,1,,,
274,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,"I don't write them off as a protest party, he argues, they have some real policies these days.",0,Attack,B,1,0,,,
366,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,They (the Conservatives) know they have lost the argument on jobs and immigration and UKIP have stolen a march on them.,1,Support,B,0,1,,,
594,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,But it has been criticised for relying too heavily on leader Nigel Farage to promote its policies.,0,Attack,B,1,0,,,
1493,i must admit this would all go a lot smoother if there were no word count limits or rules about how many posts you could make at a given time,i take it your also a closet fan of hugh ross am i right dnot really he tries hard but fails,0,Attack,B,1,0,,,
1607,read romans chapter ,you cant use the bible to prove the bible thus that is an invalid argument,0,Attack,B,1,0,,,
949,and as with all scientific inferences further research can either confirm or refute that inference,as i said earlier experience demonstrates that it matters a great deal to an investigation whether or not that which is being investigated occurred via agency involvement or by nature operating freely,0,Attack,B,0,1,,,
2365,the nexus  has everything fast processor big screen and the latest version of android,and it is cheaper than most other smartphones as well,1,Support,B,0,1,,,
1199,jay richards says theres especially intriguing evidence of design in cosmology physics and astronomy,islandthe wmap anamoly indicates that we are at the center of the universe   httpcerncourier,1,Support,B,0,1,,,
2109,it is up to you argue with me or argue with the person you want me to be,it is up to you stop bringing up red herrings or arguing by personal attack or do not expect me to treat your posts with any less contempt than i have for most of what has been posted to this board,0,Attack,B,1,0,,,
1571,yes im fully aware what a solar eclipse is,actually im not simply looking backwards,0,Attack,B,1,0,,,
2618,did anybody else find the twist a bit silly i did it was shocking and unexpected alright but also so random ,i heard great things about old boy but when i finally finished watching it the ending just seemed like a forced plot twist to make the movie dark and edgy,1,Support,B,0,1,,,
